date,close,score,pos
2025-01-17,53700.0,36.855,1.0
2025-01-20,53400.0,35.009,1.0
2025-01-21,53500.0,33.368,1.0
2025-01-22,54300.0,36.725,1.0
2025-01-23,53700.0,32.242,1.0
2025-01-24,53700.0,30.99,1.0
2025-01-31,52400.0,30.89,1.0
2025-02-03,51000.0,31.163,1.0
2025-02-04,52700.0,36.628,1.0
2025-02-05,52900.0,37.16,1.0
2025-02-06,54000.0,41.102,1.0
2025-02-07,53700.0,38.28,1.0
2025-02-10,55600.0,47.804,1.0
2025-02-11,55700.0,45.616,1.0
2025-02-12,55800.0,47.319,1.0
2025-02-13,55800.0,50.648,1.0
2025-02-14,56000.0,53.809,1.0
2025-02-17,56000.0,53.919,1.0
2025-02-18,56900.0,54.134,1.0
2025-02-19,58700.0,55.9,1.0
2025-02-20,58400.0,55.945,1.0
2025-02-21,58200.0,57.571,1.0
2025-02-24,57300.0,52.781,1.0
2025-02-25,57200.0,52.089,1.0
2025-02-26,56600.0,47.857,1.0
2025-02-27,56300.0,46.52,1.0
2025-02-28,54500.0,40.248,1.0
2025-03-04,54500.0,38.124,1.0
2025-03-05,54000.0,33.574,1.0
2025-03-06,54300.0,35.582,1.0
2025-03-07,53700.0,31.286,1.0
2025-03-10,53700.0,32.086,1.0
2025-03-11,53600.0,27.017,1.0
2025-03-12,54900.0,35.149,1.0
2025-03-13,54700.0,35.215,1.0
2025-03-14,54700.0,34.681,1.0
2025-03-17,57600.0,54.5,1.0
2025-03-18,57600.0,51.7,1.0
2025-03-19,58500.0,54.7,1.0
2025-03-20,60200.0,59.989,1.0
2025-03-21,61700.0,65.028,1.0
2025-03-24,60500.0,63.831,1.0
2025-03-25,59800.0,62.444,1.0
2025-03-26,61400.0,65.737,1.0
2025-03-27,61800.0,66.23,1.0
2025-03-28,60200.0,64.436,1.0
2025-03-31,57800.0,58.099,1.0
2025-04-01,58800.0,61.779,1.0
2025-04-02,58800.0,62.399,1.0
2025-04-03,57600.0,59.555,1.0
2025-04-04,56100.0,53.144,1.0
2025-04-07,53200.0,41.723,1.0
2025-04-08,53500.0,42.785,1.0
2025-04-09,53000.0,39.918,1.0
2025-04-10,56400.0,49.788,1.0
2025-04-11,55200.0,45.594,1.0
2025-04-14,56200.0,50.426,1.0
2025-04-15,56600.0,51.155,1.0
2025-04-16,54700.0,41.875,1.0
2025-04-17,55100.0,40.238,1.0
2025-04-18,55300.0,40.38,1.0
2025-04-21,55400.0,41.322,1.0
2025-04-22,55000.0,39.284,1.0
2025-04-23,55700.0,41.175,1.0
2025-04-24,55700.0,42.246,1.0
2025-04-25,55700.0,42.172,1.0
2025-04-28,55800.0,44.28,1.0
2025-04-29,55800.0,45.615,1.0
2025-04-30,55500.0,41.548,1.0
2025-05-02,54300.0,36.171,1.0
2025-05-07,54600.0,34.308,1.0
2025-05-08,54600.0,29.817,1.0
2025-05-09,54800.0,27.046,1.0
2025-05-12,57600.0,43.065,1.0
2025-05-13,56900.0,35.281,1.0
2025-05-14,57400.0,40.052,1.0
2025-05-15,57300.0,38.706,1.0
2025-05-16,56800.0,36.569,1.0
2025-05-19,55800.0,29.538,1.0
2025-05-20,55900.0,27.755,1.0
2025-05-21,55700.0,27.777,1.0
2025-05-22,54700.0,24.896,1.0
2025-05-23,54200.0,24.346,1.0
2025-05-26,54700.0,25.544,1.0
2025-05-27,53900.0,23.804,1.0
2025-05-28,55900.0,34.676,1.0
2025-05-29,56100.0,39.41,1.0
2025-05-30,56200.0,40.625,1.0
2025-06-02,56800.0,44.351,1.0
2025-06-04,57800.0,48.237,1.0
